SecId,Name,StarRatingM255,SustainabilityRank,Yield_M12,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM12,GBRReturnM36,GBRReturnM60,MaxFrontEndLoad,OngoingCostActual,TransactionFeeActual,ManagerTenure,FundTNAV,EquityStyleBox,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,ReturnProfilePreservation,ReturnProfileIncome,ReturnProfileHedging,TrackRecordExtension,Cat_Flex-Cap,Cat_Income,Cat_Large-Cap,Cat_Mid_Small-Cap,Cat_Miscellaneous
F00000NN3L,Threadneedle (Lux) European Select AE,4,5,0.0,1.66,3.46,10.04,16.28,13.27,27.63,12.33,11.08,5.0,1.8,0.37,2.17,1493436165.0,3,40247.37669,1,3.75,0.84,89.91,14.04,0.79,3,3,3.0,False,0,0,0,0,1
F0000118J4,Threadneedle (Lux) Pan Eur Eq Dv 1E EUR,4,3,0.0,0.26,0.73,5.78,15.56,13.06,27.83,8.13,6.34,5.0,1.69,0.28,1.5,66439825.0,2,24636.42657,3,1.97,1.0,92.75,17.04,0.44,3,1,3.0,True,0,1,0,0,0
F0GBR063QR,AXAWF Fram Eurp Rl Est Secs A Cap EUR,4,4,0.0,1.62,7.94,13.68,15.24,11.37,24.76,6.22,5.54,5.5,1.76,0.12,15.83,567194868.0,5,5262.73484,2,0.87,0.89,97.81,15.22,0.34,3,3,3.0,True,0,0,0,0,1
F0GBR04MY3,Scottish Widows Environmental Inv A,2,4,0.5327,-0.47,0.71,5.27,5.93,3.26,12.49,7.91,10.1,7.0,0.28,0.21,10.92,267832332.0,5,8353.108540000001,4,-3.63,1.04,87.72,16.11,0.53,2,2,2.0,False,0,0,0,0,1
F00000W3Z5,Mirabaud Eqs Swiss Sm & Mid D GBP Acc,4,3,0.0,0.75,5.74,11.0,11.44,10.89,31.09,11.08,16.55,0.0,1.05,0.05,5.75,1001691143.0,6,4356.658579999998,4,3.08,0.99,93.16,16.14,0.7,3,3,3.0,False,0,0,0,1,0
F000000LLW,Ninety One GSF UK Alpha A Acc GBP,4,2,0.0,0.25,-0.55,6.33,9.23,8.58,10.01,1.85,5.7,5.0,1.9,0.24,6.42,354687537.0,2,17866.324780000006,1,0.03,0.91,93.8,15.26,0.17,2,1,2.0,True,0,0,1,0,0
F00000SQMB,Jupiter European Growth D EUR Acc,4,5,0.0,3.67,7.82,9.68,15.72,12.43,22.93,10.21,12.26,5.0,0.95,0.04,1.67,1170076994.0,3,20435.09264,3,-1.34,0.96,88.15,13.5,0.68,3,3,3.0,True,0,0,1,0,0
F00000OS8P,SKAGEN m2 A,4,1,0.0,1.5,9.25,17.09,14.86,13.53,15.64,9.0,11.33,3.0,1.5,0.1,8.67,146297938.0,5,3182.74312,3,0.6,0.91,88.35,15.63,0.33,3,3,2.0,False,0,0,0,0,1
F0GBR04S9M,M\u0026G Index Tracker GBP A Acc,3,3,2.16893,0.05,0.13,8.07,11.99,11.52,14.96,1.86,6.76,0.0,0.45,0.03,9.33,525859929.0,2,21911.04885,3,-0.35,1.04,96.0,17.1,0.15,3,3,3.0,False,0,0,1,0,0
F00000TGGO,VT Vanneck Equity A GBP Acc,4,3,2.80728,0.55,0.28,8.67,9.31,9.09,11.9,4.84,7.11,0.0,1.69,0.16,7.08,70560425.0,2,45500.81053,1,2.42,0.85,93.12,14.21,0.33,2,1,2.0,True,0,0,1,0,0
F000015HGL,CS European Dividend Value FB EUR,5,2,0.0,0.21,-0.41,5.51,14.13,13.14,18.74,9.43,11.35,,,,0.75,143657242.0,2,54955.21402000001,3,3.54,0.88,92.04,14.9,0.55,3,1,3.0,True,0,1,0,0,0
F0GBR04RYO,ASI Europe ex UK Growth Equity I Acc,3,3,0.72873,1.78,5.17,8.07,10.82,8.94,25.16,9.14,12.49,0.0,0.88,0.13,6.58,87193879.0,3,36272.00849,4,-0.17,1.04,94.47,16.62,0.56,2,3,3.0,False,0,0,0,0,1
F0GBR06I2G,SVM Continental Europe Instl,4,3,0.0,0.64,3.75,6.37,14.32,7.73,53.93,15.44,16.09,1.0,1.21,0.56,15.42,26535831.0,5,3642.59464,3,6.02,0.92,85.93,19.48,0.83,2,3,3.0,False,0,0,0,1,0
F0GBR0508Q,Threadneedle Eurp Smlr Coms Ins Acc GBP,4,3,0.0,1.83,5.73,6.06,8.65,5.38,30.32,10.18,15.33,0.0,1.06,0.07,1.5,487260222.0,6,4799.62235,2,1.78,0.86,88.43,17.81,0.63,3,3,3.0,False,0,0,0,1,0
F0GBR050GL,Schroder Prime UK Equity I Acc,4,3,2.26196,0.09,0.05,6.56,12.81,12.28,25.7,3.68,8.56,0.0,0.54,0.16,14.92,251773138.0,1,13116.76869,4,1.69,1.09,95.25,18.02,0.26,2,3,3.0,False,0,0,1,0,0
F00000WRFH,Quilter Inv Eurp (ex UK) Eq Gr A EUR Acc,5,4,0.0,2.02,5.84,10.81,21.17,15.47,38.22,16.18,13.29,5.0,1.65,0.16,8.17,178580798.0,3,25558.91351,1,6.84,0.86,86.49,14.85,0.98,2,3,3.0,False,0,0,0,0,1
F0GBR04IQE,Schroder European Recovery A Acc,1,2,0.38366,0.11,2.91,7.23,18.17,17.21,36.38,3.46,7.34,0.0,1.7,0.31,3.08,211999752.0,1,11708.08918,5,-8.16,1.48,88.27,24.57,0.24,2,3,3.0,False,0,0,0,0,1
F0GBR04HMG,UBS (Lux) KSS Eurp Eq Val Opp EUR P-acc,1,2,0.0,0.0,2.17,7.89,22.33,22.0,33.71,1.98,6.96,5.0,2.1,0.07,7.67,131246715.0,1,29395.40973,5,-7.67,1.43,91.97,22.85,0.12,3,3,3.0,False,0,0,1,0,0
F0000023MU,Dimensional European Value B EUR,3,1,0.0,0.35,4.72,8.4,24.67,22.31,48.07,4.09,8.6,0.0,0.46,0.35,13.75,84692324.0,1,30112.63962,4,1.76,1.1,97.37,21.57,0.23,2,2,3.0,False,0,0,1,0,0
F00000P5TW,Liontrust MA UK Equity A Acc,3,4,2.00153,0.06,1.52,8.45,12.6,9.18,16.32,2.65,6.61,0.0,0.96,0.02,8.33,120693367.0,2,10909.61917,4,1.05,1.06,87.72,18.34,0.22,2,2,3.0,True,0,0,1,0,0
F000010FGD,Jupiter UK Alpha I GBP Acc,4,3,1.75692,0.05,0.49,9.02,17.03,13.95,23.56,3.3,8.24,5.0,0.85,0.13,11.5,838071281.0,1,13711.85848,5,1.37,1.27,94.07,21.23,0.23,2,2,3.0,True,0,0,1,0,0
F00000PLW7,Allianz European Equity Income C Acc,2,4,2.51884,0.75,2.86,6.33,7.94,7.11,15.53,0.46,6.73,,1.19,0.1,4.67,24669709.0,1,33949.44569,3,-8.17,1.06,91.53,16.73,0.09,3,1,3.0,True,0,0,0,0,1
F00000NUE3,LTIF Classic GBP,1,1,0.0,0.08,0.55,7.25,17.32,19.34,38.51,4.49,10.01,0.0,2.24,0.27,19.42,73396983.0,1,13398.69672,5,-12.14,1.66,91.68,27.17,0.27,3,3,3.0,False,1,0,0,0,0
F0GBR04TV9,Danske Invest Europe High Dividend A,3,2,0.0,0.31,2.42,5.68,14.29,13.04,21.51,6.21,5.44,3.0,1.87,0.02,15.0,10916278.0,1,37356.38945,3,0.42,0.94,94.66,15.24,0.36,3,2,3.0,False,0,1,0,0,0
F00000VZBL,Legg Mason IF MC Eurp Uncons X Acc £,5,5,0.1497,1.61,5.62,10.7,11.04,8.02,33.08,17.73,16.65,0.0,1.02,0.41,2.5,102224835.0,3,33386.3332,2,8.53,0.9,86.71,15.21,1.09,2,3,2.0,True,0,0,0,0,1
F0GBR04RWD,Janus Henderson European Smr Coms A Acc,4,2,0.0,-0.06,3.52,8.95,17.6,13.83,57.89,14.97,20.16,5.0,1.72,0.29,5.83,376931479.0,8,1016.41162,5,4.09,1.1,95.32,21.82,0.75,3,3,3.0,False,0,0,0,1,0
F00000WHAF,Threadneedle UK Sustainable Eq Z Acc,3,4,0.78387,0.16,1.94,9.3,13.33,10.19,22.03,6.16,8.54,3.0,0.91,0.17,2.58,133962335.0,5,8425.27736,2,4.24,1.01,86.34,17.62,0.4,3,1,3.0,False,1,0,0,0,0
F0000023NA,Lazard UK Omega A Acc,3,3,1.50581,0.34,0.51,8.76,12.83,12.44,22.14,1.21,6.51,0.0,1.05,0.81,16.25,279752099.0,1,19779.52692,4,-0.96,1.19,95.25,19.74,0.12,3,3,3.0,False,0,0,1,0,0
F0GBR04AFY,Schroder ISF EURO Equity A Acc EUR,3,2,0.0,0.56,6.38,9.86,19.76,16.59,31.31,4.71,7.72,5.0,1.84,0.66,11.08,2427826794.0,2,12968.6661,4,-2.79,1.02,92.82,19.18,0.25,2,3,3.0,True,0,0,1,0,0
F00000UMAF,Ash Park Glbl Cnsmr Fran UCITS A EUR,2,2,0.0,0.81,1.84,10.5,13.32,11.67,17.71,7.97,4.12,4.85,1.63,0.28,6.67,37300897.0,2,18637.34953,2,-2.72,0.79,76.31,13.25,0.52,3,3,3.0,False,0,0,0,0,1
F0GBR04KNB,BL-Equities Europe B EUR,3,5,0.0,1.27,2.9,10.12,14.27,11.83,16.78,8.05,9.66,5.0,1.4,0.2,17.0,1275114490.0,3,27246.35797,2,-1.72,0.84,88.73,12.15,0.61,3,3,3.0,False,0,0,1,0,0
F0000003AN,Stt Strt AUT UK Scrn(ex Cont\u0026CW)Idx Eq,3,3,0.0,0.33,0.22,7.56,10.15,10.86,15.08,1.54,6.6,5.0,0.1,0.09,16.17,7739320298.0,2,19966.9056,2,-0.63,1.0,99.82,16.1,0.13,3,3,3.0,False,0,0,1,0,0
F00000OSEJ,UBS (Lux) ES Eurp Opp Uncons € N,4,3,0.0,1.29,5.11,8.77,16.66,11.6,26.73,11.76,7.92,3.0,2.57,0.56,14.0,622139492.0,3,29890.69262,1,6.03,0.72,80.64,13.08,0.82,3,3,3.0,False,0,0,1,0,0
F000000EVD,Fidelity European Growth A-Acc-EUR,3,2,0.0,1.36,3.34,6.21,15.54,13.17,23.3,3.45,6.55,5.25,1.89,0.1,1.92,5955303543.0,1,32684.21962,4,-4.3,1.08,97.46,16.5,0.2,3,3,3.0,False,0,0,1,0,0
F00000V4Q6,BlackRock Systm Continen Euro X GBP Acc,4,3,1.66972,1.46,6.38,11.81,15.18,14.04,29.91,9.58,13.33,0.0,0.2,0.47,6.5,12142921.0,2,31261.18665,3,0.0,1.05,97.18,16.2,0.59,3,3,3.0,False,0,0,0,0,1
F00000NJCV,Sycomore Sélection Responsable R,3,4,0.0,0.75,1.96,8.43,12.34,9.57,25.76,3.91,6.47,3.0,2.0,0.33,10.42,606157604.0,2,22916.4209,2,-2.13,0.85,89.8,16.79,0.24,2,2,2.0,False,1,0,0,0,0
F00000PWXJ,Fidelity Nordic A-Acc-EUR,1,2,0.0,-1.47,0.75,4.93,23.88,20.03,63.34,8.57,12.56,5.25,1.94,0.12,9.83,343472488.0,4,3308.59206,5,-7.54,1.1,84.65,24.1,0.41,3,3,3.0,False,0,0,0,1,0
F0GBR04CZP,Threadneedle(Lux)Pan Eurp ESG Eqs AE EUR,3,4,0.0,0.3,2.35,9.1,18.0,15.13,31.31,9.65,9.22,5.0,1.66,0.42,11.75,367604363.0,2,40154.23252,3,-3.3,1.12,92.03,14.93,0.61,3,3,3.0,False,0,0,1,0,0
F0GBR06KJM,GlobalAccess UK Opportunities B Acc GBP,4,5,1.06191,0.72,3.95,8.96,15.45,13.89,24.36,3.44,8.65,3.0,1.36,0.0,4.5,426282392.0,4,7017.77112,2,1.51,1.06,96.82,17.44,0.25,2,3,2.0,False,1,0,0,0,0
F0GBR053N0,Liontrust Sust Fut UK Gr 2 Net Acc,5,4,0.65032,0.05,-0.21,6.95,12.04,7.66,22.81,9.38,12.56,0.0,0.87,0.08,20.33,1016105307.0,6,4132.77234,2,7.45,1.01,81.82,17.99,0.57,2,3,3.0,False,1,0,0,0,0
F0GBR059RK,Threadneedle UK Institutional Ins Acc,3,3,1.51963,0.25,1.04,7.75,14.15,12.94,21.19,1.79,6.58,0.0,0.8,0.22,5.0,1029126423.0,1,10820.16129,4,-0.36,1.19,93.33,20.0,0.15,3,3,3.0,False,0,0,1,0,0
F00000W6CG,Man GLG RI European Equity Ldrs I C EUR,4,3,0.0,0.52,1.4,6.95,14.08,11.49,27.22,5.79,7.7,0.0,0.96,0.64,22.33,251274405.0,2,34779.37025,3,-0.7,0.96,94.52,14.94,0.4,2,2,2.0,True,0,0,1,0,0
F00000MJU1,Ardevora UK Equity B GBP Acc,4,3,0.0,-0.92,-0.77,6.3,5.71,1.54,1.55,1.75,7.89,0.0,0.64,0.15,10.33,60482976.0,5,7574.92351,1,0.84,0.45,35.53,12.19,0.17,2,3,2.0,False,1,0,0,0,0
F00000VKPB,Baillie Gifford WW Pan-Euro B EUR Acc,5,5,0.0,0.91,6.06,6.77,14.91,10.09,44.48,15.7,14.22,0.0,0.65,0.09,6.67,152901896.0,3,15251.93536,3,8.52,0.95,68.72,18.2,0.83,2,3,3.0,False,1,0,0,0,0
F00000QTTK,Janus HndrsnPan Eurp Smlr Coms H2 EUR,4,4,0.0,-1.15,0.51,8.26,28.11,21.85,60.71,13.29,14.2,5.0,0.91,0.5,10.17,108018084.0,5,2292.98886,5,2.74,1.26,96.4,25.7,0.59,3,3,3.0,True,0,0,0,1,0
F000002SDO,Allianz European Equity Income A Acc,1,4,2.42204,0.74,2.79,6.13,7.53,6.75,14.67,-0.43,5.78,4.0,1.93,0.1,4.67,24669709.0,1,33949.44569,3,-9.06,1.06,91.58,16.75,0.03,3,1,3.0,False,0,0,0,0,1
F00000TEMI,GAM Star (Lux) - European Momentum D €,3,3,0.0,0.13,3.48,12.5,20.51,16.09,39.6,6.87,8.81,3.0,2.26,0.49,4.92,15989065.97,2,9951.52316,3,-0.1,1.01,86.88,17.08,0.41,2,3,3.0,False,1,0,0,0,0
F000002ILB,Mirabaud - Discovery Europe A EUR Acc,3,2,0.0,-1.01,-0.28,8.46,25.64,18.58,48.34,7.06,10.8,0.0,1.83,0.59,5.58,93452111.0,9,854.39397,3,-1.03,1.01,90.11,21.24,0.41,3,3,3.0,False,0,0,0,1,0
F00000X3G0,Legg Mason MC Eurp AbsAlp A PF EUR Acc,2,5,0.0,-0.07,1.69,5.39,4.54,2.41,6.81,-4.02,-0.8,5.0,2.57,-0.07,5.25,15578044.0,3,12849.06857,3,-6.4,0.36,40.63,9.86,-0.48,3,3,2.0,False,0,0,0,0,1
F0GBR06N02,ASI UK Equity I Acc,4,4,0.62073,-0.35,0.87,8.02,9.78,6.66,16.56,7.09,9.82,0.0,0.85,0.26,3.42,495992140.0,6,8066.22292,2,5.33,0.97,79.04,17.7,0.45,2,3,3.0,False,1,0,0,0,0
F00000V7B5,HL Multi-Manager UK Growth A Acc,2,4,1.20873,0.45,1.05,9.63,14.15,11.18,23.0,1.87,6.79,3.0,,,6.42,187689148.0,5,5511.1917,3,0.41,1.19,87.07,20.69,0.18,3,2,2.0,False,1,0,0,0,0
F0GBR04SFG,MSMM European Small Cap A,2,3,0.0,-0.06,0.54,9.39,24.04,18.01,43.01,5.45,8.54,5.0,2.13,0.59,2.25,53230472.0,5,2464.4904300000007,4,-3.74,1.05,98.54,20.81,0.31,2,2,2.0,False,0,0,0,1,0
F0GBR04RWU,Schroder Income Acc,3,3,2.6495,0.13,0.85,7.88,17.92,18.09,25.71,-1.33,5.84,0.0,1.64,0.11,11.08,1783269112.0,1,16776.44215,4,-3.11,1.28,85.32,22.38,0.02,2,1,3.0,False,0,1,0,0,0
F0GBR04O0J,MFS Meridian European Core Eq A1 EUR,3,4,0.0,0.96,5.28,8.89,15.7,12.86,28.04,7.98,10.27,6.0,2.05,0.06,12.92,124207372.0,2,24082.77175,4,-5.08,1.12,92.49,15.09,0.49,3,3,3.0,False,0,0,1,0,0
F00000QLN9,Schroder UK Mid 250 L GBP Acc,2,5,0.94887,-0.53,1.83,14.33,25.0,19.19,39.71,3.96,8.7,0.0,0.84,0.15,21.58,1049864804.0,8,1654.31325,5,0.43,1.19,92.96,27.32,0.29,2,3,3.0,False,0,0,0,1,0
F00000NBKA,Schroder Global Equity Income Z Acc,3,2,2.31235,1.11,1.11,6.39,15.86,17.05,26.13,3.42,10.75,0.0,0.95,0.33,3.17,266862099.0,1,14292.24091,5,-5.71,1.32,81.5,18.99,0.22,2,1,3.0,True,0,1,0,0,0
F00000H35C,HSBC GIF Euroland Growth AC,4,5,0.0,1.29,6.11,9.04,17.34,14.77,30.85,7.95,10.6,5.0,1.85,0.25,2.42,222637373.0,3,49582.87016000001,2,1.45,0.92,94.83,17.38,0.47,2,3,3.0,False,0,0,1,0,0
F00000QHNM,Barings European Opps A EUR Acc,2,4,0.0,-0.01,4.15,6.94,21.83,15.09,37.25,7.42,8.87,5.0,1.95,0.24,7.67,525602.0,6,3891.33763,4,-1.35,1.02,96.9,18.7,0.43,3,3,3.0,False,0,0,0,1,0
F00000SJ0A,BNP Paribas Europe Real Estt Scs Cl C,2,5,0.0,2.9,5.45,14.24,16.5,13.0,24.04,3.39,4.11,3.0,1.97,0.21,3.33,240458511.0,5,5158.06738,4,-2.56,1.06,97.44,18.26,0.16,3,3,3.0,True,0,0,0,0,1
F00000U3Y2,Liontrust GF UK Growth C3 Instl Acc £,3,3,0.0,0.39,0.78,8.63,11.05,11.3,12.26,2.77,7.71,5.0,0.97,0.04,6.75,54535795.0,2,10233.68692,1,0.66,0.86,85.96,15.0,0.2,2,3,3.0,False,1,0,0,0,0
F0GBR04CHN,MFM UK Primary Opportunities B Acc,4,2,0.999,-0.25,0.1,8.44,19.37,15.51,26.68,6.25,10.28,1.0,1.12,0.08,25.42,26672427.0,5,3916.47664,3,4.32,1.11,92.74,18.57,0.4,3,3,2.0,False,1,0,0,0,0
F0GBR04HQC,MFS Meridian European Research A1 EUR,5,3,0.0,1.03,3.97,6.27,12.91,10.4,22.88,7.78,8.63,6.0,1.91,0.23,15.42,2400257298.0,2,26839.64312,1,1.36,0.86,95.49,13.39,0.53,3,3,3.0,False,0,0,1,0,0
F00000THQW,Templeton Glb Climate Change Z(acc)EUR,2,2,0.0,0.22,1.87,5.53,14.55,8.33,46.53,12.14,11.47,0.0,1.34,0.18,3.25,745604566.0,2,13335.8094,3,-1.31,1.09,89.53,16.88,0.69,3,3,3.0,False,0,0,0,0,1
F0GBR04OD7,Pictet-Quest Europe Sust Eqs P EUR,4,5,0.0,1.61,5.38,9.53,18.48,15.44,28.54,9.42,8.57,5.0,1.19,0.09,18.67,869014539.0,2,35619.986000000004,2,1.84,0.97,94.3,15.12,0.57,3,3,3.0,False,0,0,1,0,0
F00000QJ55,iShares 350 UK Equity Index (UK) A Acc,3,3,2.08272,0.0,0.0,7.93,11.55,11.22,14.89,1.44,6.4,5.0,0.51,0.09,5.25,1075558321.0,2,23660.6426,3,-0.77,1.04,97.14,17.08,0.12,3,1,3.0,False,0,0,1,0,0
F0GBR04NSQ,JPM Multi-Manager Growth A Net Acc,4,2,0.72023,-0.28,-0.07,7.78,7.86,5.0,28.33,11.26,14.36,0.0,2.61,0.24,14.83,419638115.0,3,18171.46324,3,-0.24,1.03,91.09,14.61,0.77,3,3,3.0,False,1,0,0,0,0
F00000OEPM,UBS (Lux) ES German HiDiv € P-acc,2,3,0.0,0.38,2.57,7.63,17.25,15.03,22.07,3.32,7.45,3.0,1.86,0.03,8.92,40130476.0,1,31302.15509,4,-4.1,1.1,97.5,21.39,0.2,3,1,3.0,False,0,0,0,0,1
F00000N7ZW,Artemis European Opportunities I Acc,2,4,0.47276,1.4,4.63,9.98,9.34,8.64,19.69,4.89,10.42,0.0,0.87,0.89,9.67,112373514.0,3,20121.44539,3,-3.74,1.02,93.0,16.14,0.34,3,3,3.0,False,0,0,0,0,1
F00000Q0EW,State Street Europe Value Spotlight B,4,1,0.0,0.71,2.49,7.52,18.5,16.65,33.2,3.84,7.27,0.0,0.08,0.84,8.08,131578469.0,1,15186.29952,5,1.71,1.14,94.66,22.8,0.22,3,3,3.0,True,0,0,1,0,0
F00000OYVK,BNY Mellon UK Equity B Acc,3,4,2.43368,0.03,0.61,8.32,10.88,10.55,14.07,3.58,5.94,0.0,0.95,0.09,1.33,690764749.0,2,23219.09332,2,1.31,0.94,93.75,15.69,0.25,3,1,3.0,True,0,0,1,0,0
F0GBR053M8,BMO Responsible UK Equity 2 Acc,4,4,0.92747,0.45,2.2,12.67,16.0,13.26,22.65,5.61,10.02,0.0,0.81,0.23,12.0,515066873.0,5,7217.051429999998,3,3.69,1.08,87.8,18.59,0.36,2,2,2.0,False,1,0,0,0,0
F0GBR06XPG,ASI UK Responsible Equity A Acc,4,5,0.53661,0.25,1.67,9.75,14.54,9.93,22.98,9.28,12.24,0.0,1.35,0.21,3.42,77057880.0,5,5049.61527,2,7.12,1.06,86.31,18.36,0.55,2,3,3.0,False,1,0,0,0,0
FOGBR05JLL,Fidelity FAST Europe A-ACC-EUR,4,5,0.0,2.45,5.37,7.44,10.55,9.34,18.36,13.85,12.48,5.25,1.92,0.16,3.92,831660108.0,3,26175.73181,3,1.68,0.99,86.92,14.44,0.87,3,3,3.0,False,0,0,1,0,0
F0GBR04AFL,Schroder ISF UK Equity C Acc GBP,2,3,0.0,0.25,-1.11,5.02,13.58,12.89,17.8,-2.35,3.76,1.0,1.05,0.21,7.92,86321139.0,2,13015.57676,4,-4.18,1.26,92.75,21.07,-0.03,2,3,3.0,True,0,0,1,0,0
F00000VQIN,State Street Erp Sm Cp ESG Scrn Eq P€Acc,3,3,0.0,-0.46,1.78,13.06,29.64,24.21,46.22,10.05,8.98,0.0,1.64,0.33,6.08,29857077.0,8,1737.85928,4,1.0,1.03,96.25,20.58,0.53,3,3,3.0,True,0,0,0,1,0
F00000LKZF,Russell Inv UK Equity R,2,4,0.0,-0.13,-0.58,5.87,14.38,13.54,21.52,0.81,5.94,0.0,2.25,0.57,2.25,137783479.0,5,8699.82763,4,-0.95,1.2,96.33,19.81,0.12,2,2,2.0,False,0,0,1,0,0
F00000OBQX,Franklin UK Mid Cap W Acc,3,5,0.51758,0.54,2.27,13.08,20.97,15.4,25.44,4.87,9.8,0.0,0.82,0.22,9.67,1143448236.0,5,2073.79581,4,0.58,1.04,95.61,23.39,0.3,3,3,3.0,True,0,0,0,1,0
F00000TQMJ,TM UBS (UK) - UK Eq F Acc,2,4,0.5797899999999999,0.24,1.47,8.69,12.69,10.12,15.34,1.13,5.57,5.25,1.02,0.28,9.08,,2,16172.22236,2,-1.29,1.01,95.65,16.69,0.09,2,1,3.0,False,0,0,1,0,0
F00000LJ0N,UBS (Lux) ES Swiss Opp (CHF) EUR P-acc,2,1,0.0,2.17,5.77,10.4,15.09,12.6,20.37,12.79,10.94,3.0,1.56,0.15,6.08,122224688.0,2,20716.128,4,-3.01,1.07,93.04,11.45,0.93,3,3,3.0,False,0,0,0,0,1
F00000SFJ1,Guinness European Equity Income C EURAcc,2,3,0.0,0.28,1.32,10.04,20.65,17.58,30.07,9.18,8.32,5.0,1.99,0.23,0.75,6318557.0,2,19682.27954,4,-1.04,1.1,93.76,17.52,0.51,2,3,3.0,False,0,0,0,0,1
F00000OQRQ,Dominion Global Trends Lxy Cnsmr € B Acc,3,4,0.0,0.44,2.51,4.27,10.16,5.88,22.3,7.4,8.1,,0.68,0.19,14.0,69938702.0,3,41704.38984,3,-3.23,0.89,68.8,14.98,0.51,2,2,2.0,True,0,0,0,0,1
F00000SJ08,BNP Paribas Europe Real Estt Scs I C,3,5,0.0,2.92,5.53,14.54,17.09,13.51,25.3,4.44,5.17,0.0,0.96,0.21,3.33,240458511.0,5,5158.06738,4,-1.55,1.06,97.43,18.27,0.21,3,3,3.0,True,0,0,0,0,1
F00000QLHW,Brook Developed Markets R GBP Inc,3,1,0.0,0.66,2.74,7.31,12.3,12.74,53.39,17.08,17.7,5.0,1.53,-0.02,8.0,130130440.0,4,5223.1251200000015,5,1.18,1.52,75.11,27.88,0.68,2,2,2.0,False,1,0,0,0,0
F0GBR04GTH,Liontrust Income A Acc GBP,3,4,4.9455300000000015,0.24,0.09,6.07,11.16,10.85,15.23,1.63,6.86,0.0,1.73,0.88,18.5,408363343.0,1,36741.08601,2,-0.16,0.96,90.65,16.36,0.15,2,1,3.0,False,0,1,0,0,0
F00000LX1M,Kempen (Lux) Sustainable Eurp Sm-Cp A,1,4,0.0,-0.69,1.63,9.36,21.78,16.99,37.36,5.56,6.55,0.0,1.75,0.1,2.5,110149652.0,5,2218.85928,3,-3.49,1.03,95.31,20.99,0.31,3,3,3.0,False,0,0,0,1,0
F0GBR06LHF,L\u0026G (N) Tracker CTF Acc,2,3,1.40186,0.0,0.0,7.66,11.26,10.92,14.56,0.75,5.5,0.0,1.54,0.04,21.67,1893798716.0,1,21970.67586,3,-1.43,1.03,97.1,16.92,0.08,3,3,3.0,False,0,0,1,0,0
F00000OBQP,Franklin UK Rising Dividends W Acc,4,3,3.80418,0.66,1.2,10.98,13.45,12.18,16.54,4.98,7.89,0.0,0.54,0.14,9.67,150360440.0,2,12478.94404,1,2.47,0.93,89.84,15.82,0.32,3,1,3.0,True,1,0,0,0,0
F0000000K1,Allianz Euroland Equity Growth AT EUR,5,5,0.0,2.18,6.07,9.6,15.7,12.08,31.13,9.96,11.02,5.0,1.85,0.03,4.0,1678965071.0,3,21735.52963,3,3.62,0.9,86.07,17.96,0.57,3,1,3.0,True,0,0,1,0,0
F00000UQKS,Allianz Europe Conviction Eq AT EUR,3,3,0.0,1.17,4.4,7.46,20.68,17.19,29.61,8.38,8.1,5.0,1.86,0.05,4.5,169649322.0,1,29315.07008,4,0.04,1.1,96.06,17.1,0.46,3,1,3.0,False,0,0,1,0,0
F0GBR04DQ3,JPM Europe Select Equity C (acc) EUR,4,3,0.0,1.44,5.06,9.69,18.64,14.81,30.1,8.82,9.93,0.0,0.71,0.97,8.58,1266307007.0,2,51186.60791,4,0.71,1.03,97.42,16.08,0.5,3,3,3.0,False,0,0,1,0,0
F00000Q9WX,State Street Eurozone Value Spotlight B,4,2,0.0,0.43,2.26,8.92,22.28,20.08,37.22,6.15,9.93,0.0,0.1,0.29,0.17,99579926.0,1,15948.80197,4,-1.82,1.17,94.96,21.27,0.33,3,3,3.0,False,1,0,0,0,0
F00000N703,Franklin UK Equity Income A Acc,4,3,3.36953,0.53,0.73,9.31,12.79,12.3,14.59,2.48,6.13,4.5,0.97,0.32,9.67,872501749.0,1,19886.4748,3,0.06,1.1,94.74,18.27,0.17,3,1,3.0,False,0,1,0,0,0
F0GBR04D43,Fidelity Sust European Equity A Acc,2,4,0.0,2.47,5.83,9.64,6.27,5.85,18.66,4.21,8.92,0.0,1.67,0.98,0.42,346244149.0,3,32835.76943,4,-4.99,1.08,92.83,17.43,0.28,3,3,3.0,False,0,0,0,0,1
F00000ZJLV,Man GLG RI Sust Eurp Inc I C EUR,4,3,0.0,1.25,0.87,6.78,11.16,10.52,19.52,5.79,7.11,0.0,0.96,0.29,3.75,56037020.0,2,29414.6773,4,-0.38,1.08,90.74,18.47,0.31,2,1,2.0,True,0,1,0,0,0
F00000PZHP,Scottish Widows Environmental Inv G,1,4,0.53352,-0.46,0.75,5.27,5.94,3.26,12.52,7.92,10.1,7.0,0.28,0.21,10.92,267832332.0,5,8353.108540000001,4,-3.64,1.04,87.74,16.12,0.53,2,2,2.0,False,0,0,0,0,1
F000000ECJ,BGF European Special Situations D2,5,4,0.0,2.11,7.69,11.9,17.72,13.57,34.93,13.4,12.51,5.2632,1.07,0.2,0.25,1185509222.0,3,20589.30162,4,-0.23,1.12,94.49,15.08,0.81,3,1,3.0,False,0,0,1,0,0
